Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
West Gear,1128299,4-3-2020,West,Nevada,Las Vegas,Men's Athletic Footwear,52.00,201.00,10452.00,2613.00,0.25,Outlet
West Gear,1128299,5-3-2020,West,Nevada,Las Vegas,Women's Street Footwear,44.00,140.00,6160.00,2587.00,0.42,Outlet
West Gear,1128299,6-3-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,43.00,132.00,5676.00,1987.00,0.35,Outlet
West Gear,1128299,7-3-2020,West,Nevada,Las Vegas,Men's Apparel,46.00,119.00,5474.00,2956.00,0.54,Outlet
West Gear,1128299,8-3-2020,West,Nevada,Las Vegas,Women's Apparel,51.00,162.00,8262.00,1735.00,0.21,Outlet
West Gear,1128299,9-3-2020,West,Nevada,Las Vegas,Men's Street Footwear,47.00,216.00,10152.00,3756.00,0.37,Outlet
West Gear,1128299,10-3-2020,West,Nevada,Las Vegas,Men's Athletic Footwear,50.00,209.00,10450.00,2613.00,0.25,Outlet
West Gear,1128299,11-3-2020,West,Nevada,Las Vegas,Women's Street Footwear,47.00,166.00,7802.00,3277.00,0.42,Outlet
West Gear,1128299,12-3-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,40.00,166.00,6640.00,2390.00,0.36,Outlet
West Gear,1128299,3-13-2020,West,Nevada,Las Vegas,Men's Apparel,49.00,136.00,6664.00,3599.00,0.54,Outlet
West Gear,1128299,3-14-2020,West,Nevada,Las Vegas,Women's Apparel,56.00,170.00,9520.00,1714.00,0.18,Outlet
West Gear,1128299,3-15-2020,West,Nevada,Las Vegas,Men's Street Footwear,20.00,149.00,2980.00,1192.00,0.40,Outlet
West Gear,1128299,3-16-2020,West,Nevada,Las Vegas,Men's Athletic Footwear,31.00,145.00,4495.00,1124.00,0.25,Outlet
West Gear,1128299,3-17-2020,West,Nevada,Las Vegas,Women's Street Footwear,26.00,128.00,3328.00,1398.00,0.42,Outlet
West Gear,1128299,3-18-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,26.00,96.00,2496.00,849.00,0.34,Outlet
Sports Direct,1197831,3-14-2021,South,Tennessee,Knoxville,Men's Apparel,30.00,123.00,3690.00,1255.00,0.34,Outlet
Sports Direct,1197831,3-15-2021,South,Tennessee,Knoxville,Women's Apparel,24.00,170.00,4080.00,2162.00,0.53,Outlet
Sports Direct,1197831,3-16-2021,South,Tennessee,Knoxville,Men's Street Footwear,18.00,202.00,3636.00,1345.00,0.37,Outlet
Sports Direct,1197831,3-17-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,23.00,219.00,5037.00,1964.00,0.39,Outlet
Sports Direct,1197831,3-18-2021,South,Tennessee,Knoxville,Women's Street Footwear,23.00,140.00,3220.00,1256.00,0.39,Outlet
Sports Direct,1197831,3-19-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,28.00,128.00,3584.00,1756.00,0.49,Outlet
Sports Direct,1197831,3-20-2021,South,Tennessee,Knoxville,Men's Apparel,29.00,94.00,2726.00,872.00,0.32,Outlet
Sports Direct,1197831,3-21-2021,South,Tennessee,Knoxville,Women's Apparel,28.00,143.00,4004.00,2242.00,0.56,Outlet
Sports Direct,1197831,3-22-2021,South,Tennessee,Knoxville,Men's Street Footwear,20.00,221.00,4420.00,1901.00,0.43,Outlet
Sports Direct,1197831,3-23-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,31.00,195.00,6045.00,2841.00,0.47,Outlet
Sports Direct,1197831,3-24-2021,South,Tennessee,Knoxville,Women's Street Footwear,22.00,166.00,3652.00,1570.00,0.43,Outlet
Sports Direct,1197831,3-25-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,25.00,124.00,3100.00,1736.00,0.56,Outlet
Sports Direct,1197831,3-26-2021,South,Tennessee,Knoxville,Men's Apparel,27.00,88.00,2376.00,974.00,0.41,Outlet
Sports Direct,1197831,3-27-2021,South,Tennessee,Knoxville,Women's Apparel,25.00,145.00,3625.00,2211.00,0.61,Outlet
Sports Direct,1197831,3-28-2021,South,Tennessee,Knoxville,Men's Street Footwear,13.00,203.00,2639.00,1188.00,0.45,Outlet
Sports Direct,1197831,3-29-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,17.00,203.00,3451.00,1449.00,0.42,Outlet
Sports Direct,1197831,3-30-2021,South,Tennessee,Knoxville,Women's Street Footwear,15.00,170.00,2550.00,1122.00,0.44,Outlet
Sports Direct,1197831,3-31-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,20.00,128.00,2560.00,1434.00,0.56,Outlet
Sports Direct,1197831,1-4-2021,South,Tennessee,Knoxville,Men's Apparel,20.00,105.00,2100.00,798.00,0.38,Outlet
Sports Direct,1197831,2-4-2021,South,Tennessee,Knoxville,Women's Apparel,18.00,196.00,3528.00,2152.00,0.61,Outlet
Sports Direct,1197831,3-4-2021,South,Tennessee,Knoxville,Men's Street Footwear,12.00,247.00,2964.00,1334.00,0.45,Outlet
Sports Direct,1197831,4-4-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,20.00,240.00,4800.00,2112.00,0.44,Outlet
Sports Direct,1197831,5-4-2021,South,Tennessee,Knoxville,Women's Street Footwear,14.00,204.00,2856.00,1314.00,0.46,Outlet
Sports Direct,1197831,6-4-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,20.00,179.00,3580.00,1933.00,0.54,Outlet
Sports Direct,1197831,7-4-2021,South,Tennessee,Knoxville,Men's Apparel,33.00,132.00,4356.00,1786.00,0.41,Outlet
Sports Direct,1197831,8-4-2021,South,Tennessee,Knoxville,Women's Apparel,31.00,271.00,8401.00,4957.00,0.59,Outlet
Sports Direct,1197831,9-4-2021,South,Tennessee,Knoxville,Men's Street Footwear,28.00,256.00,7168.00,3369.00,0.47,Outlet
Sports Direct,1197831,10-4-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,32.00,240.00,7680.00,3610.00,0.47,Outlet
Sports Direct,1197831,11-4-2021,South,Tennessee,Knoxville,Women's Street Footwear,26.00,202.00,5252.00,2311.00,0.44,Outlet
Sports Direct,1197831,12-4-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,29.00,198.00,5742.00,3216.00,0.56,Outlet
Sports Direct,1197831,4-13-2021,South,Tennessee,Knoxville,Men's Apparel,30.00,150.00,4500.00,1755.00,0.39,Outlet
Sports Direct,1197831,4-14-2021,South,Tennessee,Knoxville,Women's Apparel,37.00,306.00,11322.00,6680.00,0.59,Outlet
Sports Direct,1197831,4-15-2021,South,Tennessee,Knoxville,Men's Street Footwear,29.00,272.00,7888.00,3944.00,0.50,Outlet
Sports Direct,1197831,4-16-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,30.00,264.00,7920.00,3960.00,0.50,Outlet
Sports Direct,1197831,4-17-2021,South,Tennessee,Knoxville,Women's Street Footwear,30.00,322.00,9660.00,4830.00,0.50,Outlet
Sports Direct,1197831,4-18-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,32.00,196.00,6272.00,3826.00,0.61,Outlet
Sports Direct,1197831,4-19-2021,South,Tennessee,Knoxville,Men's Apparel,33.00,182.00,6006.00,2703.00,0.45,Outlet
Sports Direct,1197831,4-20-2021,South,Tennessee,Knoxville,Women's Apparel,38.00,272.00,10336.00,6408.00,0.62,Outlet
Sports Direct,1197831,4-21-2021,South,Tennessee,Knoxville,Men's Street Footwear,29.00,233.00,6757.00,3446.00,0.51,Outlet
Sports Direct,1197831,4-22-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,44.00,271.00,11924.00,6081.00,0.51,Outlet
Sports Direct,1197831,4-23-2021,South,Tennessee,Knoxville,Women's Street Footwear,39.00,314.00,12246.00,5756.00,0.47,Outlet
Sports Direct,1197831,4-24-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,32.00,162.00,5184.00,3059.00,0.59,Outlet
Sports Direct,1197831,4-25-2021,South,Tennessee,Knoxville,Men's Apparel,35.00,143.00,5005.00,2252.00,0.45,Outlet
Sports Direct,1197831,4-26-2021,South,Tennessee,Knoxville,Women's Apparel,40.00,232.00,9280.00,6218.00,0.67,Outlet
Sports Direct,1197831,4-27-2021,South,Tennessee,Knoxville,Men's Street Footwear,40.00,209.00,8360.00,4180.00,0.50,Outlet
Sports Direct,1197831,4-28-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,33.00,213.00,7029.00,3304.00,0.47,Outlet
Sports Direct,1197831,4-29-2021,South,Tennessee,Knoxville,Women's Street Footwear,40.00,203.00,8120.00,4141.00,0.51,Outlet
Sports Direct,1197831,4-30-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,40.00,136.00,5440.00,3101.00,0.57,Outlet
Sports Direct,1197831,1-5-2021,South,Tennessee,Knoxville,Men's Apparel,39.00,120.00,4680.00,2012.00,0.43,Outlet
Sports Direct,1197831,2-5-2021,South,Tennessee,Knoxville,Women's Apparel,30.00,219.00,6570.00,4073.00,0.62,Outlet
Sports Direct,1197831,3-5-2021,South,Tennessee,Knoxville,Men's Street Footwear,28.00,201.00,5628.00,2927.00,0.52,Outlet
Sports Direct,1197831,4-5-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,25.00,178.00,4450.00,2136.00,0.48,Outlet
Sports Direct,1197831,5-5-2021,South,Tennessee,Knoxville,Women's Street Footwear,27.00,163.00,4401.00,2112.00,0.48,Outlet
Sports Direct,1197831,6-5-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,30.00,131.00,3930.00,2358.00,0.60,Outlet
Sports Direct,1197831,7-5-2021,South,Tennessee,Knoxville,Men's Apparel,28.00,109.00,3052.00,1343.00,0.44,Outlet
Sports Direct,1197831,8-5-2021,South,Tennessee,Knoxville,Women's Apparel,29.00,179.00,5191.00,3478.00,0.67,Outlet
Sports Direct,1197831,9-5-2021,South,Tennessee,Knoxville,Men's Street Footwear,24.00,203.00,4872.00,2339.00,0.48,Outlet
Sports Direct,1197831,10-5-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,21.00,223.00,4683.00,2295.00,0.49,Outlet
Sports Direct,1197831,11-5-2021,South,Tennessee,Knoxville,Women's Street Footwear,37.00,204.00,7548.00,3548.00,0.47,Outlet
Sports Direct,1197831,12-5-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,38.00,157.00,5966.00,3699.00,0.62,Outlet
Sports Direct,1197831,5-13-2021,South,Tennessee,Knoxville,Men's Apparel,43.00,140.00,6020.00,2769.00,0.46,Outlet
Sports Direct,1197831,5-14-2021,South,Tennessee,Knoxville,Women's Apparel,43.00,202.00,8686.00,5733.00,0.66,Outlet
Sports Direct,1197831,5-15-2021,South,Tennessee,Knoxville,Men's Street Footwear,39.00,248.00,9672.00,4643.00,0.48,Outlet
Sports Direct,1197831,5-16-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,37.00,264.00,9768.00,4786.00,0.49,Outlet
Sports Direct,1197831,5-17-2021,South,Tennessee,Knoxville,Women's Street Footwear,44.00,210.00,9240.00,4712.00,0.51,Outlet
Sports Direct,1197831,5-18-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,44.00,176.00,7744.00,4646.00,0.60,Outlet
Sports Direct,1197831,5-19-2021,South,Tennessee,Knoxville,Men's Apparel,38.00,160.00,6080.00,2858.00,0.47,Outlet
Sports Direct,1197831,5-20-2021,South,Tennessee,Knoxville,Women's Apparel,49.00,225.00,11025.00,6946.00,0.63,Outlet
Foot Locker,1185732,5-21-2021,South,Tennessee,Knoxville,Men's Street Footwear,27.00,140.00,3780.00,1663.00,0.44,Outlet
Foot Locker,1185732,5-22-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,23.00,70.00,1610.00,660.00,0.41,Outlet
Foot Locker,1185732,5-23-2021,South,Tennessee,Knoxville,Women's Street Footwear,19.00,74.00,1406.00,548.00,0.39,Outlet
Foot Locker,1185732,5-24-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,22.00,23.00,506.00,218.00,0.43,Outlet
Sports Direct,1197831,5-8-2021,South,Alabama,Birmingham,Men's Apparel,31.00,114.00,3534.00,1449.00,0.41,Outlet
Sports Direct,1197831,6-8-2021,South,Alabama,Birmingham,Women's Apparel,24.00,152.00,3648.00,2152.00,0.59,Outlet
Sports Direct,1197831,7-8-2021,South,Alabama,Birmingham,Men's Street Footwear,16.00,206.00,3296.00,1549.00,0.47,Outlet
Sports Direct,1197831,8-8-2021,South,Alabama,Birmingham,Men's Athletic Footwear,26.00,192.00,4992.00,2097.00,0.42,Outlet
Sports Direct,1197831,9-8-2021,South,Alabama,Birmingham,Women's Street Footwear,26.00,136.00,3536.00,1556.00,0.44,Outlet
Sports Direct,1197831,10-8-2021,South,Alabama,Birmingham,Women's Athletic Footwear,24.00,113.00,2712.00,1464.00,0.54,Outlet
Sports Direct,1197831,11-8-2021,South,Alabama,Birmingham,Men's Apparel,29.00,85.00,2465.00,961.00,0.39,Outlet
Sports Direct,1197831,12-8-2021,South,Alabama,Birmingham,Women's Apparel,27.00,144.00,3888.00,2216.00,0.57,Outlet
Sports Direct,1197831,8-13-2021,South,Alabama,Birmingham,Men's Street Footwear,23.00,194.00,4462.00,2186.00,0.49,Outlet
Sports Direct,1197831,8-14-2021,South,Alabama,Birmingham,Men's Athletic Footwear,32.00,194.00,6208.00,2918.00,0.47,Outlet
Sports Direct,1197831,8-15-2021,South,Alabama,Birmingham,Women's Street Footwear,20.00,144.00,2880.00,1469.00,0.51,Outlet
Sports Direct,1197831,8-16-2021,South,Alabama,Birmingham,Women's Athletic Footwear,23.00,116.00,2668.00,1627.00,0.61,Outlet
Sports Direct,1197831,8-17-2021,South,Alabama,Birmingham,Men's Apparel,28.00,88.00,2464.00,1133.00,0.46,Outlet
Sports Direct,1197831,8-18-2021,South,Alabama,Birmingham,Women's Apparel,26.00,120.00,3120.00,2059.00,0.66,Outlet
Sports Direct,1197831,8-19-2021,South,Alabama,Birmingham,Men's Street Footwear,15.00,215.00,3225.00,1677.00,0.52,Outlet
Sports Direct,1197831,8-20-2021,South,Alabama,Birmingham,Men's Athletic Footwear,16.00,202.00,3232.00,1519.00,0.47,Outlet
Sports Direct,1197831,8-21-2021,South,Alabama,Birmingham,Women's Street Footwear,11.00,152.00,1672.00,786.00,0.47,Outlet
Sports Direct,1197831,8-22-2021,South,Alabama,Birmingham,Women's Athletic Footwear,15.00,116.00,1740.00,1044.00,0.60,Outlet
Sports Direct,1197831,8-23-2021,South,Alabama,Birmingham,Men's Apparel,19.00,88.00,1672.00,702.00,0.42,Outlet
Sports Direct,1197831,8-24-2021,South,Alabama,Birmingham,Women's Apparel,14.00,165.00,2310.00,1548.00,0.67,Outlet
Sports Direct,1197831,8-25-2021,South,Alabama,Birmingham,Men's Street Footwear,7.00,224.00,1568.00,737.00,0.47,Outlet
Sports Direct,1197831,8-26-2021,South,Alabama,Birmingham,Men's Athletic Footwear,16.00,218.00,3488.00,1709.00,0.49,Outlet
Sports Direct,1197831,8-27-2021,South,Alabama,Birmingham,Women's Street Footwear,11.00,190.00,2090.00,1087.00,0.52,Outlet
Sports Direct,1197831,8-28-2021,South,Alabama,Birmingham,Women's Athletic Footwear,26.00,165.00,4290.00,2617.00,0.61,Outlet
Sports Direct,1197831,8-29-2021,South,Alabama,Birmingham,Men's Apparel,39.00,132.00,5148.00,2162.00,0.42,Outlet
Sports Direct,1197831,8-30-2021,South,Alabama,Birmingham,Women's Apparel,36.00,263.00,9468.00,6249.00,0.66,Outlet
Sports Direct,1197831,8-31-2021,South,Alabama,Birmingham,Men's Street Footwear,30.00,225.00,6750.00,3240.00,0.48,Outlet
Sports Direct,1197831,1-9-2021,South,Alabama,Birmingham,Men's Athletic Footwear,35.00,233.00,8155.00,3833.00,0.47,Outlet
Sports Direct,1197831,2-9-2021,South,Alabama,Birmingham,Women's Street Footwear,35.00,228.00,7980.00,4070.00,0.51,Outlet
Sports Direct,1197831,3-9-2021,South,Alabama,Birmingham,Women's Athletic Footwear,31.00,210.00,6510.00,3906.00,0.60,Outlet
Sports Direct,1197831,4-9-2021,South,Alabama,Birmingham,Men's Apparel,38.00,165.00,6270.00,2947.00,0.47,Outlet
Sports Direct,1197831,5-9-2021,South,Alabama,Birmingham,Women's Apparel,36.00,280.00,10080.00,6451.00,0.64,Outlet
Sports Direct,1197831,6-9-2021,South,Alabama,Birmingham,Men's Street Footwear,31.00,256.00,7936.00,4206.00,0.53,Outlet
Sports Direct,1197831,7-9-2021,South,Alabama,Birmingham,Men's Athletic Footwear,37.00,264.00,9768.00,5372.00,0.55,Outlet
Sports Direct,1197831,8-9-2021,South,Alabama,Birmingham,Women's Street Footwear,31.00,322.00,9982.00,5590.00,0.56,Outlet
Sports Direct,1197831,9-9-2021,South,Alabama,Birmingham,Women's Athletic Footwear,36.00,196.00,7056.00,4728.00,0.67,Outlet
Sports Direct,1197831,10-9-2021,South,Alabama,Birmingham,Men's Apparel,35.00,179.00,6265.00,3258.00,0.52,Outlet
Sports Direct,1197831,11-9-2021,South,Alabama,Birmingham,Women's Apparel,47.00,280.00,13160.00,9212.00,0.70,Outlet
Sports Direct,1197831,12-9-2021,South,Alabama,Birmingham,Men's Street Footwear,27.00,233.00,6291.00,3460.00,0.55,Outlet
Sports Direct,1197831,9-13-2021,South,Alabama,Birmingham,Men's Athletic Footwear,39.00,233.00,9087.00,4907.00,0.54,Outlet
Sports Direct,1197831,9-14-2021,South,Alabama,Birmingham,Women's Street Footwear,36.00,278.00,10008.00,5304.00,0.53,Outlet
Sports Direct,1197831,9-15-2021,South,Alabama,Birmingham,Women's Athletic Footwear,37.00,140.00,5180.00,3315.00,0.64,Outlet
Sports Direct,1197831,9-16-2021,South,Alabama,Birmingham,Men's Apparel,42.00,140.00,5880.00,2940.00,0.50,Outlet
Sports Direct,1197831,9-17-2021,South,Alabama,Birmingham,Women's Apparel,39.00,203.00,7917.00,5621.00,0.71,Outlet
Sports Direct,1197831,9-18-2021,South,Alabama,Birmingham,Men's Street Footwear,38.00,206.00,7828.00,4305.00,0.55,Outlet
Sports Direct,1197831,9-19-2021,South,Alabama,Birmingham,Men's Athletic Footwear,36.00,173.00,6228.00,3425.00,0.55,Outlet
Sports Direct,1197831,9-20-2021,South,Alabama,Birmingham,Women's Street Footwear,47.00,213.00,10011.00,5606.00,0.56,Outlet
Sports Direct,1197831,9-21-2021,South,Alabama,Birmingham,Women's Athletic Footwear,44.00,105.00,4620.00,3049.00,0.66,Outlet
Sports Direct,1197831,9-22-2021,South,Alabama,Birmingham,Men's Apparel,35.00,116.00,4060.00,1949.00,0.48,Outlet
Sports Direct,1197831,9-23-2021,South,Alabama,Birmingham,Women's Apparel,26.00,190.00,4940.00,3557.00,0.72,Outlet
Sports Direct,1197831,9-24-2021,South,Alabama,Birmingham,Men's Street Footwear,20.00,184.00,3680.00,1914.00,0.52,Outlet
Sports Direct,1197831,9-25-2021,South,Alabama,Birmingham,Men's Athletic Footwear,23.00,173.00,3979.00,2188.00,0.55,Outlet
Sports Direct,1197831,9-26-2021,South,Alabama,Birmingham,Women's Street Footwear,24.00,166.00,3984.00,2151.00,0.54,Outlet
Sports Direct,1197831,9-27-2021,South,Alabama,Birmingham,Women's Athletic Footwear,26.00,98.00,2548.00,1707.00,0.67,Outlet
Sports Direct,1197831,9-28-2021,South,Alabama,Birmingham,Men's Apparel,22.00,105.00,2310.00,1132.00,0.49,Outlet
Sports Direct,1197831,9-29-2021,South,Alabama,Birmingham,Women's Apparel,26.00,147.00,3822.00,2752.00,0.72,Outlet
Sports Direct,1197831,9-30-2021,South,Alabama,Birmingham,Men's Street Footwear,14.00,188.00,2632.00,1500.00,0.57,Outlet
Sports Direct,1197831,1-10-2021,South,Alabama,Birmingham,Men's Athletic Footwear,14.00,200.00,2800.00,1456.00,0.52,Outlet
Sports Direct,1197831,2-10-2021,South,Alabama,Birmingham,Women's Street Footwear,33.00,196.00,6468.00,3557.00,0.55,Outlet
Sports Direct,1197831,3-10-2021,South,Alabama,Birmingham,Women's Athletic Footwear,36.00,135.00,4860.00,3256.00,0.67,Outlet
Sports Direct,1197831,4-10-2021,South,Alabama,Birmingham,Men's Apparel,37.00,149.00,5513.00,2646.00,0.48,Outlet
Sports Direct,1197831,5-10-2021,South,Alabama,Birmingham,Women's Apparel,45.00,188.00,8460.00,5837.00,0.69,Outlet
Sports Direct,1197831,6-10-2021,South,Alabama,Birmingham,Men's Street Footwear,46.00,240.00,11040.00,6182.00,0.56,Outlet
Sports Direct,1197831,7-10-2021,South,Alabama,Birmingham,Men's Athletic Footwear,40.00,248.00,9920.00,5258.00,0.53,Outlet
Sports Direct,1197831,8-10-2021,South,Alabama,Birmingham,Women's Street Footwear,47.00,217.00,10199.00,5507.00,0.54,Outlet
Sports Direct,1197831,9-10-2021,South,Alabama,Birmingham,Women's Athletic Footwear,52.00,193.00,10036.00,6323.00,0.63,Outlet
Sports Direct,1197831,10-10-2021,South,Alabama,Birmingham,Men's Apparel,40.00,155.00,6200.00,2914.00,0.47,Outlet
Sports Direct,1197831,11-10-2021,South,Alabama,Birmingham,Women's Apparel,56.00,225.00,12600.00,9072.00,0.72,Outlet
Amazon,1185732,12-10-2021,South,Alabama,Birmingham,Men's Street Footwear,27.00,140.00,3780.00,1474.00,0.39,Outlet
Amazon,1185732,10-13-2021,South,Alabama,Birmingham,Men's Athletic Footwear,30.00,88.00,2640.00,1082.00,0.41,Outlet
Amazon,1185732,10-14-2021,South,Alabama,Birmingham,Women's Street Footwear,23.00,83.00,1909.00,802.00,0.42,Outlet
Amazon,1185732,10-15-2021,South,Alabama,Birmingham,Women's Athletic Footwear,25.00,30.00,750.00,248.00,0.33,Outlet
Sports Direct,1128299,2-17-2021,Southeast,Florida,Orlando,Women's Athletic Footwear,36.00,94.00,3384.00,1252.00,0.37,Outlet
Sports Direct,1128299,2-17-2021,Southeast,Florida,Orlando,Men's Apparel,44.00,62.00,2728.00,655.00,0.24,Outlet
Sports Direct,1128299,2-17-2021,Southeast,Florida,Orlando,Women's Apparel,33.00,124.00,4092.00,2087.00,0.51,Outlet
Sports Direct,1128299,3-16-2021,Southeast,Florida,Orlando,Men's Street Footwear,35.00,171.00,5985.00,2035.00,0.34,Outlet
Sports Direct,1128299,3-16-2021,Southeast,Florida,Orlando,Men's Athletic Footwear,44.00,124.00,5456.00,1691.00,0.31,Outlet
Sports Direct,1128299,3-16-2021,Southeast,Florida,Orlando,Women's Street Footwear,47.00,149.00,7003.00,2241.00,0.32,Outlet
Sports Direct,1128299,3-16-2021,Southeast,Florida,Orlando,Women's Athletic Footwear,42.00,114.00,4788.00,1676.00,0.35,Outlet
Sports Direct,1128299,3-16-2021,Southeast,Florida,Orlando,Men's Apparel,44.00,60.00,2640.00,686.00,0.26,Outlet
Sports Direct,1128299,3-16-2021,Southeast,Florida,Orlando,Women's Apparel,48.00,131.00,6288.00,2955.00,0.47,Outlet
Walmart,1128299,4-17-2021,Southeast,Florida,Orlando,Men's Street Footwear,47.00,171.00,8037.00,2893.00,0.36,Outlet
Walmart,1128299,4-17-2021,Southeast,Florida,Orlando,Men's Athletic Footwear,51.00,105.00,5355.00,1446.00,0.27,Outlet
Walmart,1128299,4-17-2021,Southeast,Florida,Orlando,Women's Street Footwear,49.00,132.00,6468.00,2199.00,0.34,Outlet
Walmart,1128299,4-17-2021,Southeast,Florida,Orlando,Women's Athletic Footwear,41.00,90.00,3690.00,1292.00,0.35,Outlet
Walmart,1128299,4-17-2021,Southeast,Florida,Orlando,Men's Apparel,47.00,60.00,2820.00,620.00,0.22,Outlet
Walmart,1128299,4-17-2021,Southeast,Florida,Orlando,Women's Apparel,57.00,113.00,6441.00,3221.00,0.50,Outlet
Walmart,1128299,5-18-2021,Southeast,Florida,Orlando,Men's Street Footwear,44.00,201.00,8844.00,2919.00,0.33,Outlet
Walmart,1128299,5-18-2021,Southeast,Florida,Orlando,Men's Athletic Footwear,46.00,132.00,6072.00,1700.00,0.28,Outlet
Walmart,1128299,5-18-2021,Southeast,Florida,Orlando,Women's Street Footwear,46.00,132.00,6072.00,2186.00,0.36,Outlet
Walmart,1128299,5-18-2021,Southeast,Florida,Orlando,Women's Athletic Footwear,39.00,107.00,4173.00,1419.00,0.34,Outlet
